../../data/img/23933.jpg,[33.65109255],[[0.16976891 0.83023113]]
../../data/img/5109.jpg,[37.05974227],[[0.15043424 0.84956574]]
../../data/img/46601.jpg,[29.62048476],[[0.97350615 0.02649383]]
../../data/img/11981.jpg,[41.62949748],[[0.89725196 0.10274803]]
../../data/img/22393.jpg,[35.59346398],[[0.10709118 0.8929088 ]]
../../data/img/9055.jpg,[55.83620104],[[0.861864   0.13813604]]
../../data/img/10453.jpg,[21.27852883],[[0.86303866 0.13696139]]
../../data/img/59882.jpeg,[47.1017586],[[0.10479826 0.89520174]]
../../data/img/40264.jpg,[39.78554684],[[0.09343477 0.90656525]]
../../data/img/19477.jpg,[26.93501857],[[0.00622196 0.9937781 ]]
../../data/img/40502.jpg,[34.88819439],[[0.4420577 0.5579422]]
../../data/img/2672.jpg,[34.46480722],[[0.24862988 0.75137013]]
../../data/img/2090.jpeg,[49.30366607],[[0.00407833 0.9959216 ]]
../../data/img/837.jpg,[35.9971764],[[0.22287676 0.7771233 ]]
../../data/img/77386.jpg,[33.37299115],[[0.9153797  0.08462036]]
../../data/img/18741.jpg,[31.04879206],[[0.953933   0.04606704]]
../../data/img/1353.jpg,[34.01602134],[[0.04017714 0.95982283]]
../../data/img/39796.jpeg,[55.31343313],[[0.03553906 0.9644609 ]]
../../data/img/126195.jpg,[34.85222598],[[0.8924922  0.10750788]]
../../data/img/12278.jpg,[41.48089438 30.21692069 56.68604744],"[[0.0266777  0.9733223 ]
 [0.01390526 0.9860947 ]
 [0.05064445 0.94935554]]"
../../data/img/1421.jpg,[37.15268483],[[0.11973147 0.8802686 ]]
../../data/img/96178.jpg,[42.35263208],[[0.06988981 0.9301102 ]]
../../data/img/5492.png,[44.36559404],[[0.03335067 0.96664935]]
../../data/img/236.jpeg,[36.46367239],[[0.73607796 0.26392204]]
../../data/img/13600.jpg,[38.23876853],[[0.05346348 0.94653654]]
../../data/img/1347.jpg,[37.95981615],[[0.0470136  0.95298636]]
../../data/img/7736.jpg,[33.40532592],[[0.94809556 0.05190445]]
../../data/img/2896.jpg,[29.99639183],[[0.83658093 0.16341904]]
../../data/img/83575.jpg,[34.81483413],[[0.10021435 0.89978564]]
../../data/img/36443.jpg,[32.84951305],[[0.20665316 0.7933468 ]]
../../data/img/23728.jpg,[30.49736437],[[0.90704656 0.09295338]]
../../data/img/638.jpg,[34.50946928],[[0.03679083 0.96320915]]
../../data/img/7905.jpg,[35.54330768],[[0.16127338 0.8387266 ]]
../../data/img/29205.jpg,[32.06617229],[[0.53285724 0.4671428 ]]
../../data/img/11956.jpg,[44.01197694],[[0.0614675 0.9385325]]
../../data/img/10490.jpg,[37.17726989],[[0.00297921 0.9970208 ]]
../../data/img/24735.jpg,[35.56169875 40.37165499],"[[0.69475114 0.30524886]
 [0.03674214 0.96325785]]"
../../data/img/34526.jpg,[40.09391992],[[0.9867068  0.01329321]]
../../data/img/22422.jpg,[56.88236484],[[0.08758681 0.9124132 ]]
../../data/img/109837.jpg,[48.09862986],[[0.010001 0.989999]]
../../data/img/1390.jpg,[39.83704507 48.53177579],"[[0.36188152 0.6381185 ]
 [0.08777692 0.91222304]]"
../../data/img/31310.jpg,[45.51884212],[[0.9824222  0.01757791]]
../../data/img/31476.jpg,[46.58201579],[[0.02505892 0.97494113]]
../../data/img/5848.jpg,[39.63266064],[[0.09700119 0.9029988 ]]
../../data/img/5684.jpg,[38.98688838],[[0.09945245 0.90054756]]
../../data/img/69609.jpg,[41.08459828],[[0.03131867 0.96868134]]
../../data/img/13370.png,[39.56170601],[[0.21323319 0.78676677]]
../../data/img/18796.jpg,[29.20910467],[[0.00678354 0.99321645]]
../../data/img/80530.jpg,[56.23823712],[[0.01147161 0.9885283 ]]
../../data/img/84030.jpg,[45.89930807],[[0.76785487 0.2321451 ]]
../../data/img/33922.jpg,[30.36553398],[[0.01368795 0.9863121 ]]
../../data/img/12734.jpg,[48.49566529],[[0.01072627 0.9892737 ]]
../../data/img/34095.jpg,[44.11012522],[[0.0129817 0.9870183]]
../../data/img/86627.jpg,[45.13720645],[[0.30068585 0.6993142 ]]
../../data/img/34081.jpg,[40.38230724],[[0.01525434 0.9847456 ]]
../../data/img/19675.jpg,[41.57072467],[[0.90412545 0.09587452]]
../../data/img/11567.jpg,[28.86827267],[[0.00930128 0.99069875]]
../../data/img/66937.jpg,[46.8285833],[[0.05555778 0.9444423 ]]
../../data/img/10679.jpg,[33.35997406],[[0.6151751 0.3848249]]
../../data/img/17116.jpg,[46.60653369],[[0.04486131 0.95513874]]
../../data/img/1637.jpg,[32.39342183],[[0.97201025 0.02798977]]
../../data/img/62589.jpg,[22.11556173],[[0.26084986 0.73915017]]
../../data/img/63697.jpg,[47.14559114],[[0.05692561 0.9430744 ]]
../../data/img/51159.jpeg,[40.34284205],[[0.00370911 0.9962909 ]]
../../data/img/16128.jpeg,[41.55461997],[[0.19226132 0.8077386 ]]
../../data/img/38687.jpg,[37.04851824],[[0.08876084 0.91123915]]
../../data/img/17664.jpg,[58.85759757],[[0.14619735 0.8538027 ]]
../../data/img/7534.jpg,[34.40200888],[[0.0315262 0.9684738]]
../../data/img/8161.jpg,[38.20808268],[[0.2516177 0.7483823]]
../../data/img/94586.jpg,[36.7306044],[[0.07430431 0.92569566]]
../../data/img/17943.jpeg,[42.23550148 39.67393858],"[[0.05236543 0.9476346 ]
 [0.34638807 0.65361196]]"
