[21.48320328],[[0.7036546  0.29634544]],../img_02/101264.jpg
[31.52039851],[[0.59033674 0.40966326]],../img_02/823.jpg
NA,NA,../img_02/46601.jpg
NA,NA,../img_02/17328.jpg
NA,NA,../img_02/2100.jpg
[38.70906131],[[0.12734751 0.87265253]],../img_02/16036.jpg
[37.71391368],[[0.25773975 0.7422602 ]],../img_02/44016.jpg
NA,NA,../img_02/7078.jpg
NA,NA,../img_02/1409.jpg
NA,NA,../img_02/12429.jpeg
NA,NA,../img_02/189.jpg
[31.73753413],[[0.26906744 0.7309326 ]],../img_02/2114.jpg
[30.19005072],[[0.21026449 0.78973544]],../img_02/57718.jpg
[39.12808378],[[0.15517922 0.84482086]],../img_02/94753.jpg
[31.53003966],[[0.9722663  0.02773368]],../img_02/4203.jpg
[21.48320328],[[0.7036546  0.29634544]],../img_02/101264.jpg
[31.52039851],[[0.59033674 0.40966326]],../img_02/823.jpg
NA,NA,../img_02/46601.jpg
NA,NA,../img_02/17328.jpg
NA,NA,../img_02/2100.jpg
[38.70906131],[[0.12734751 0.87265253]],../img_02/16036.jpg
[37.71391368],[[0.25773975 0.7422602 ]],../img_02/44016.jpg
NA,NA,../img_02/7078.jpg
NA,NA,../img_02/1409.jpg
NA,NA,../img_02/12429.jpeg
NA,NA,../img_02/189.jpg
[31.73753413],[[0.26906744 0.7309326 ]],../img_02/2114.jpg
[30.19005072],[[0.21026449 0.78973544]],../img_02/57718.jpg
[39.12808378],[[0.15517922 0.84482086]],../img_02/94753.jpg
[31.53003966],[[0.9722663  0.02773368]],../img_02/4203.jpg
[26.46818893],[[0.8357584 0.1642416]],../img_02/27599.jpg
NA,NA,../img_02/49240.jpg
NA,NA,../img_02/54577.jpg
[37.08333173],[[0.9203715 0.0796285]],../img_02/837.jpg
NA,NA,../img_02/104320.jpg
NA,NA,../img_02/44994.jpg
[32.83458134],[[0.19116358 0.8088364 ]],../img_02/91603.jpg
[39.13640427],[[0.6087039  0.39129606]],../img_02/41152.jpg
NA,NA,../img_02/95465.jpg
[37.06401717],[[0.03763516 0.96236485]],../img_02/30967.jpg
[27.13077809],[[0.1495223  0.85047764]],../img_02/48604.jpg
NA,NA,../img_02/89058.jpg
NA,NA,../img_02/43989.jpg
NA,NA,../img_02/42329.jpg
NA,NA,../img_02/43037.jpg
[43.38090339],[[0.24798292 0.752017  ]],../img_02/39770.jpg
[26.56163634],[[0.97073483 0.02926519]],../img_02/5874.jpg
NA,NA,../img_02/5860.jpg
[40.2782906],[[0.02452404 0.975476  ]],../img_02/11956.jpg
NA,NA,../img_02/21895.jpg
NA,NA,../img_02/33249.jpg
NA,NA,../img_02/45634.jpeg
NA,NA,../img_02/89931.jpg
[39.4636822],[[0.9833961 0.0166039]],../img_02/32619.jpg
[33.48975998],[[0.01723099 0.9827691 ]],../img_02/9914.jpg
[34.05560968],[[0.85385936 0.1461406 ]],../img_02/86615.jpeg
[48.49729559],[[0.08780292 0.91219705]],../img_02/44957.jpg
[40.11078696],[[0.00856594 0.9914341 ]],../img_02/7939.jpg
[38.24421846],[[0.0186591 0.9813409]],../img_02/1390.jpg
NA,NA,../img_02/5690.jpg
NA,NA,../img_02/162.jpg
[26.11213415],[[0.99458706 0.00541287]],../img_02/71046.jpg
[38.07115333],[[0.03931672 0.96068335]],../img_02/41698.jpeg
NA,NA,../img_02/93047.jpeg
[31.35776779],[[0.5823565  0.41764346]],../img_02/610.jpg
NA,NA,../img_02/44214.jpg
NA,NA,../img_02/85448.jpg
NA,NA,../img_02/36682.jpg
[35.48132302],[[0.14994036 0.8500596 ]],../img_02/87539.jpg
NA,NA,../img_02/24286.jpg
[35.85613648],[[0.03624183 0.9637582 ]],../img_02/7508.jpg
[30.17133527],[[0.01680436 0.9831957 ]],../img_02/86633.jpg
[33.28192254],[[0.10803571 0.89196426]],../img_02/59537.jpg
[33.94772435],[[0.09799457 0.90200543]],../img_02/2316.jpg
[44.61172666],[[0.02368207 0.976318  ]],../img_02/10651.jpg
[32.25704383],[[0.09115919 0.90884084]],../img_02/25832.jpg
[29.17603939],[[0.88228863 0.11771137]],../img_02/13358.jpg
[38.3889929],[[0.00732922 0.9926708 ]],../img_02/54013.jpg
NA,NA,../img_02/101714.jpg
NA,NA,../img_02/83005.jpg
NA,NA,../img_02/71293.jpg
[37.83085443],[[0.22384408 0.77615595]],../img_02/8175.jpg
[30.61952207],[[0.00661149 0.99338853]],../img_02/42881.jpg
[40.49971413],[[0.80299264 0.19700733]],../img_02/48682.jpeg
[33.62335053],[[0.97433597 0.02566401]],../img_02/13416.jpg
[37.49200648],[[0.15283488 0.8471651 ]],../img_02/81174.jpg
NA,NA,../img_02/45650.jpg
NA,NA,../img_02/46359.jpg
NA,NA,../img_02/67397.jpg
NA,NA,../img_02/41422.jpg
NA,NA,../img_02/2699.png
[36.12530482],[[0.05556847 0.94443154]],../img_02/98357.jpg
[33.51168591],[[0.1306102 0.8693898]],../img_02/8161.jpg
NA,NA,../img_02/48406.jpg
[28.48279016],[[0.9243184  0.07568161]],../img_02/4983.jpg
[38.04078511],[[0.08049724 0.91950274]],../img_02/5445.jpg
NA,NA,../img_02/28319.jpg
[43.12537528],[[0.08374883 0.91625124]],../img_02/20745.jpg
[28.27134241],[[0.53065807 0.4693419 ]],../img_02/69423.jpg
[26.73528943],[[0.7642652  0.23573482]],../img_02/37239.jpg
[44.98174365],[[0.02642808 0.9735719 ]],../img_02/1810.jpg
[27.0982476],[[0.872745   0.12725502]],../img_02/45877.jpg
NA,NA,../img_02/15259.png
[37.70197759],[[0.01486807 0.9851319 ]],../img_02/12085.jpg
[30.51983645],[[0.22839285 0.77160716]],../img_02/12242.jpeg
[40.19903092],[[0.00146725 0.9985328 ]],../img_02/9280.jpg
[27.64437832],[[0.8152085  0.18479146]],../img_02/348.jpg
[27.14239654],[[0.7472066  0.25279337]],../img_02/80329.jpeg
NA,NA,../img_02/84781.jpg
NA,NA,../img_02/39200.jpg
[33.05127337],[[0.85650617 0.14349382]],../img_02/77609.jpg
NA,NA,../img_02/68408.jpeg
[43.715638],[[0.05254265 0.9474573 ]],../img_02/1192.jpg
[42.48825169],[[0.07039491 0.9296051 ]],../img_02/8808.jpg
NA,NA,../img_02/24279.jpg
[29.03979274],[[0.12021965 0.87978035]],../img_02/35374.jpg
[30.66086027],[[0.40300405 0.59699595]],../img_02/62238.jpg
[37.1780597],[[0.01547221 0.98452777]],../img_02/98394.jpg
[34.68870598],[[0.01402103 0.9859789 ]],../img_02/1838.jpg
NA,NA,../img_02/73453.jpg
[39.42186258],[[0.16257082 0.8374292 ]],../img_02/6010.jpg
[33.31699863],[[0.2562516  0.74374837]],../img_02/59457.jpg
NA,NA,../img_02/86747.jpg
NA,NA,../img_02/99667.jpg
[34.1686798],[[0.19568567 0.8043144 ]],../img_02/28129.jpeg
NA,NA,../img_02/27837.jpg
[34.24231319],[[0.27175578 0.72824425]],../img_02/59969.jpeg
NA,NA,../img_02/40112.jpg
NA,NA,../img_02/16181.png
[37.35174705],[[0.19247068 0.80752933]],../img_02/3154.jpg
[25.66399334],[[0.19360255 0.8063975 ]],../img_02/88024.jpg
[18.05345122],[[0.09339757 0.9066024 ]],../img_02/1743.jpg
[37.95985014 34.21105579 34.4109712 ],"[[0.04620343 0.9537965 ]
 [0.13506857 0.8649314 ]
 [0.18164086 0.8183591 ]]",../img_02/13204.jpg
[34.77419213],[[0.43392816 0.56607187]],../img_02/6992.jpg
[36.36164688],[[0.03115445 0.9688456 ]],../img_02/88742.jpg
NA,NA,../img_02/103739.jpg
[24.87312258],[[0.9635547  0.03644532]],../img_02/4149.jpg
[32.46264969],[[0.14317296 0.856827  ]],../img_02/85272.jpg
NA,NA,../img_02/7440.jpg
[39.42109305],[[0.2123202 0.7876798]],../img_02/94419.jpg
NA,NA,../img_02/86438.jpeg
[31.94455225],[[0.9506565  0.04934356]],../img_02/29173.jpg
[36.49551015],[[0.02082815 0.9791718 ]],../img_02/228.jpg
[34.82941147],[[0.85598916 0.14401081]],../img_02/34644.jpg
NA,NA,../img_02/14594.jpg
NA,NA,../img_02/33895.jpg
NA,NA,../img_02/97845.jpg
[41.41808213],[[0.06024668 0.9397533 ]],../img_02/3815.jpg
[33.87279757],[[0.19821353 0.8017864 ]],../img_02/66116.jpg
NA,NA,../img_02/97851.jpg
[34.96856551],[[0.12945786 0.87054217]],../img_02/13589.jpg
NA,NA,../img_02/214.jpg
[23.64448686],[[0.03533878 0.9646612 ]],../img_02/71442.jpg
NA,NA,../img_02/38724.jpg
NA,NA,../img_02/25013.jpg
[25.80129414],[[0.9689737  0.03102633]],../img_02/35200.jpg
[31.95687517],[[0.0660478  0.93395215]],../img_02/572.jpg
NA,NA,../img_02/22768.jpg
NA,NA,../img_02/44571.jpeg
[37.41041224],[[0.4771957  0.52280426]],../img_02/12873.jpg
NA,NA,../img_02/3183.jpg
NA,NA,../img_02/77741.jpg
NA,NA,../img_02/21507.jpg
NA,NA,../img_02/1794.jpg
[37.51062386],[[0.02767865 0.97232133]],../img_02/200.jpg
[32.43461211],[[0.22849649 0.77150345]],../img_02/25761.jpg
[28.6867172  31.48413831],"[[0.99325484 0.00674515]
 [0.06904323 0.93095684]]",../img_02/53378.jpg
NA,NA,../img_02/44604.jpg
[24.40389358],[[0.77418685 0.22581317]],../img_02/12442.jpg
NA,NA,../img_02/37832.jpg
NA,NA,../img_02/57678.jpg
NA,NA,../img_02/2074.jpg
[42.34138931],[[0.03452405 0.9654759 ]],../img_02/89104.jpg
NA,NA,../img_02/42513.jpg
NA,NA,../img_02/24696.jpg
NA,NA,../img_02/35943.jpg
NA,NA,../img_02/12324.jpg
NA,NA,../img_02/44162.jpg
[39.97959493],[[0.00701418 0.9929858 ]],../img_02/34491.jpg
[47.66582865],[[0.02959614 0.9704039 ]],../img_02/80652.jpg
