NA,NA,../img_04/14147.jpg
[33.23862569],[[0.7564105  0.24358955]],../img_04/52112.jpg
NA,NA,../img_04/63.jpg
NA,NA,../img_04/6400.jpg
[42.07865129 40.39860694],"[[0.85678047 0.14321958]
 [0.17082322 0.8291768 ]]",../img_04/34297.jpg
[41.76760739 23.52350908 15.55252886 23.42099947],"[[0.05306244 0.9469375 ]
 [0.5428203  0.4571797 ]
 [0.68199897 0.318001  ]
 [0.5479121  0.45208788]]",../img_04/24084.jpg
[36.42110918],[[0.04651722 0.9534828 ]],../img_04/13628.jpg
[35.40049011],[[0.2596323  0.74036777]],../img_04/15259.jpg
[37.00117126],[[0.3682007  0.63179934]],../img_04/35189.jpg
NA,NA,../img_04/14147.jpg
[33.23862569],[[0.7564105  0.24358955]],../img_04/52112.jpg
NA,NA,../img_04/63.jpg
NA,NA,../img_04/6400.jpg
[42.07865129 40.39860694],"[[0.85678047 0.14321958]
 [0.17082322 0.8291768 ]]",../img_04/34297.jpg
[41.76760739 23.52350908 15.55252886 23.42099947],"[[0.05306244 0.9469375 ]
 [0.5428203  0.4571797 ]
 [0.68199897 0.318001  ]
 [0.5479121  0.45208788]]",../img_04/24084.jpg
[36.42110918],[[0.04651722 0.9534828 ]],../img_04/13628.jpg
[35.40049011],[[0.2596323  0.74036777]],../img_04/15259.jpg
[37.00117126],[[0.3682007  0.63179934]],../img_04/35189.jpg
NA,NA,../img_04/19463.jpg
NA,NA,../img_04/28866.jpg
[39.5230116],[[0.10622508 0.893775  ]],../img_04/50705.jpg
NA,NA,../img_04/3578.jpg
NA,NA,../img_04/10321.jpg
NA,NA,../img_04/16988.jpg
NA,NA,../img_04/37767.jpeg
[55.51130307],[[0.0235711  0.97642887]],../img_04/2666.jpg
NA,NA,../img_04/41608.jpg
[10.73026195],[[0.5968265 0.4031735]],../img_04/46167.jpg
NA,NA,../img_04/5109.jpg
NA,NA,../img_04/54249.jpeg
[53.12953232],[[0.11877474 0.8812253 ]],../img_04/49254.jpg
NA,NA,../img_04/1346.jpeg
[31.30534932],[[0.06974847 0.9302515 ]],../img_04/11981.jpg
NA,NA,../img_04/20584.jpg
NA,NA,../img_04/49532.jpg
NA,NA,../img_04/10447.jpg
NA,NA,../img_04/30797.jpg
NA,NA,../img_04/2100.jpg
NA,NA,../img_04/11759.jpg
NA,NA,../img_04/40270.jpg
