NA,NA,../img_05/63.jpg
NA,NA,../img_05/6400.jpg
[23.91897715],[[0.76596314 0.23403688]],../img_05/13628.jpg
NA,NA,../img_05/823.jpg
[37.70350714],[[0.02108125 0.97891873]],../img_05/15259.jpg
NA,NA,../img_05/35189.jpg
NA,NA,../img_05/19463.jpg
[37.37852001 46.23887602],"[[0.7047924  0.29520762]
 [0.14185324 0.8581468 ]]",../img_05/4217.jpg
NA,NA,../img_05/36480.jpg
NA,NA,../img_05/28866.jpg
[42.40709413],[[0.08298736 0.91701263]],../img_05/26693.jpg
NA,NA,../img_05/3578.jpg
NA,NA,../img_05/16988.jpg
NA,NA,../img_05/2666.jpg
NA,NA,../img_05/46167.jpg
NA,NA,../img_05/5109.jpg
[40.02790667],[[0.04248083 0.9575192 ]],../img_05/11981.jpg
[26.31701331],[[0.8574093  0.14259064]],../img_05/49532.jpg
NA,NA,../img_05/30797.jpg
[31.12165996],[[0.06145321 0.9385468 ]],../img_05/2100.jpg
NA,NA,../img_05/19305.jpg
[29.97754885],[[0.15388003 0.84612   ]],../img_05/22393.jpg
NA,NA,../img_05/7078.jpg
NA,NA,../img_05/32180.jpg
NA,NA,../img_05/42467.jpg
[27.5218012],[[0.7606669 0.2393331]],../img_05/22387.jpg
[40.67078607],[[0.00213531 0.99786466]],../img_05/32194.jpg
NA,NA,../img_05/10414.jpeg
[48.14205532],[[0.03719062 0.96280944]],../img_05/35823.jpg
[16.3795362],[[0.7499497  0.25005028]],../img_05/23099.jpg
NA,NA,../img_05/14904.jpeg
[19.29203464],[[0.7162351  0.28376487]],../img_05/49526.jpg
[31.72142969],[[0.1480672  0.85193276]],../img_05/51369.jpg
[37.38227852],[[0.83349085 0.16650917]],../img_05/21856.jpg
NA,NA,../img_05/15616.jpeg
[33.59829266 38.89697927],"[[0.02640115 0.9735988 ]
 [0.2530242  0.74697584]]",../img_05/4565.jpg
[46.74859877],[[0.0099882 0.9900119]],../img_05/19311.jpg
NA,NA,../img_05/50077.jpg
NA,NA,../img_05/48638.jpg
NA,NA,../img_05/19477.jpg
[25.10703627 25.13195175 29.98299702],"[[0.8799641  0.12003595]
 [0.8110319  0.18896812]
 [0.7634924  0.23650758]]",../img_05/50711.jpg
NA,NA,../img_05/40502.jpg
"[25.524614   26.77622956 20.84524242 25.89310298 34.36253728 26.43622411
 23.30713573]","[[0.43708795 0.56291205]
 [0.09156626 0.90843374]
 [0.12432861 0.8756714 ]
 [0.11269095 0.887309  ]
 [0.08638021 0.91361976]
 [0.2538405  0.7461595 ]
 [0.13970792 0.8602921 ]]",../img_05/46173.jpg
NA,NA,../img_05/49240.jpg
NA,NA,../img_05/52106.jpg
[33.05228468],[[0.03589    0.96410996]],../img_05/34283.jpg
[31.23499825 34.5126316 ],"[[0.429077   0.570923  ]
 [0.11718065 0.88281935]]",../img_05/6414.jpg
[40.92305313 32.10105105],"[[0.43872163 0.5612784 ]
 [0.39776123 0.6022388 ]]",../img_05/77.jpg
NA,NA,../img_05/837.jpg
NA,NA,../img_05/36526.jpeg
[27.47471805],[[0.8221431  0.17785688]],../img_05/44764.jpg
NA,NA,../img_05/47245.jpg
[39.1024437],[[0.26829886 0.73170114]],../img_05/3544.jpg
[23.121441],[[0.89868724 0.1013128 ]],../img_05/28682.jpg
NA,NA,../img_05/51427.jpg
NA,NA,../img_05/5135.jpg
NA,NA,../img_05/26877.jpg
NA,NA,../img_05/32802.jpg
[32.32674509],[[0.86444455 0.1355554 ]],../img_05/13614.jpg
NA,NA,../img_05/7722.jpg
[28.3884709],[[0.55698866 0.44301137]],../img_05/53230.jpg
NA,NA,../img_05/15265.jpg
[24.72287224],[[0.397655 0.602345]],../img_05/8411.jpg
[31.59050655 34.31370363],"[[0.81006384 0.18993618]
 [0.2916587  0.70834136]]",../img_05/1435.jpg
NA,NA,../img_05/45334.jpg
NA,NA,../img_05/52648.jpg
NA,NA,../img_05/17314.jpg
[29.78945762],[[0.6448329  0.35516715]],../img_05/3222.jpg
NA,NA,../img_05/27272.jpeg
[29.23926914],[[0.21485907 0.785141  ]],../img_05/11765.jpg
NA,NA,../img_05/48610.jpg
[35.92802352],[[0.12177571 0.8782243 ]],../img_05/19339.jpg
