[33.33530668],[[0.350154   0.64984596]],../img_01/11205.jpeg
[42.59218368],[[0.14447628 0.85552377]],../img_01/823.jpg
NA,NA,../img_01/4217.jpg
[26.75245132],[[0.933712   0.06628796]],../img_01/5109.jpg
[33.33530668],[[0.350154   0.64984596]],../img_01/11205.jpeg
[42.59218368],[[0.14447628 0.85552377]],../img_01/823.jpg
NA,NA,../img_01/4217.jpg
[26.75245132],[[0.933712   0.06628796]],../img_01/5109.jpg
[36.35873051],[[0.26785815 0.7321419 ]],../img_01/2114.jpg
NA,NA,../img_01/4565.jpg
NA,NA,../img_01/1810.png
[45.05770503],[[0.9837901 0.0162099]],../img_01/16022.jpg
[38.06269651],[[0.23864219 0.7613578 ]],../img_01/77.jpg
NA,NA,../img_01/12522.jpg
NA,NA,../img_01/3544.jpg
NA,NA,../img_01/1353.jpg
[38.77232526],[[0.7715059  0.22849418]],../img_01/7787.jpeg
[31.19740675],[[0.00788002 0.99212   ]],../img_01/8411.jpg
[33.4037309 28.4818971],"[[0.25508967 0.7449103 ]
 [0.45008022 0.5499198 ]]",../img_01/1435.jpg
[30.23242096],[[0.93297464 0.06702535]],../img_01/9069.jpg
NA,NA,../img_01/13600.jpg
NA,NA,../img_01/7736.jpg
[29.84716904],[[0.0823181 0.9176819]],../img_01/11017.jpg
NA,NA,../img_01/10309.jpg
NA,NA,../img_01/16793.jpg
[38.44938877],[[0.03919186 0.9608081 ]],../img_01/9928.jpg
[39.02541307],[[0.04124476 0.95875525]],../img_01/5874.jpg
NA,NA,../img_01/10484.jpg
[31.52569903],[[0.13093625 0.86906374]],../img_01/5493.jpeg
NA,NA,../img_01/5860.jpg
[33.8566603],[[0.5305716  0.46942848]],../img_01/10490.jpg
[32.35558342],[[0.02132877 0.97867125]],../img_01/13199.jpg
NA,NA,../img_01/16787.jpg
[36.04614881],[[0.41408473 0.5859152 ]],../img_01/3587.jpg
NA,NA,../img_01/5690.jpg
NA,NA,../img_01/7087.jpg
[32.18300496],[[0.89769095 0.10230905]],../img_01/14812.jpg
NA,NA,../img_01/1637.png
NA,NA,../img_01/1151.png
[47.54428839],[[0.08984762 0.9101524 ]],../img_01/3593.jpg
NA,NA,../img_01/9900.jpg
[47.25693303],[[0.05516053 0.9448395 ]],../img_01/88.jpg
NA,NA,../img_01/1384.jpg
[23.072454],[[0.4684287 0.5315713]],../img_01/5702.jpeg
[34.23860786],[[0.9913174  0.00868264]],../img_01/2302.jpg
NA,NA,../img_01/10123.jpg
NA,NA,../img_01/7508.jpg
